rank,symbol,name,price,percent_change_24h,percent_change_7d,percent_change_30d,market_cap,volume_24h,galaxy_score,galaxy_score_previous,alt_rank,alt_rank_previous,social_volume_24h,social_dominance,market_dominance,sentiment,signal
"923","MWC","MimbleWimbleCoin","2.755229202243446","-13.664846783445","22.485955827647","-58.976495852985","30367477","356.81","19.7","67","4737","715","14","0.0039224146384514305","0.0013861508469312565","100","sell"
"924","WXT","Wirex Token","0.002045576203663973","-3.040711052224","5.149204973188","-22.649808813057","20455762.04","338635.13","19.7","43","3509","2191","19","0.0053232770093269415","0.0009419275344118188","50","sell"
"925","CWU","Commonwealth","0.01829504","-6.997212154397994","-17.64331970553334","","16481559","54569","19.7","43","3593","1749","141","0.03950431885868941","0.0007523156094461674","3","sell"
"926","DEXT","DexTools","0.10996201966432848","-0.602737211328","-7.426112281882","-9.290187927354","7887286","18736.24","19.7","42","3830","2579","3","0.0008405174225253065","0.00036002227543924844","","sell"
"927","MNGO","Mango","0.02697578653894958","-5.389378090428","-13.319651233387","-14.0733952308","30184990","268.86","19.5","19","5669","1144","2","0.0005603449483502044","0.0013778210634064695","","sell"
"928","BREV","Brevis Token","0.0838473595928641","3.261","-9.37480741895519","","20962364.42","989212.91","19.5","27","589","1840","5","0.001400862370875511","0.0009568460097776526","","sell"
"929","RYZE","Ryze","0.095865","-0.514233462623863","-0.11379959918342755","","25284195","866.57","19.4","19","5410","1986","1","0.0002801724741751022","0.0011541198603105896","","sell"
"930","MOCA","Moca Coin","0.009447139868565413","-1.950059457142","8.422547983995","-30.226548635602","40348378","3590704.74","19.3","52","3273","676","11","0.0030818972159261243","0.0018417380652664189","67","sell"
"931","HEGIC","Hegic","0.012221874105360828","-0.981167500228","3.424519334481","-25.492543293585","13126489","24.57","19.3","19","5117","2091","3","0.0008405174225253065","0.0005991704165803376","","sell"
"932","SONIC","Sonic SVM","0.026790307571466353","-2.602167539088","0.451910522039","-34.752013774125","9709927","1078108.33","19.3","53","3702","663","13","0.0036422421642763286","0.0004432183659739225","100","sell"
"933","VINE","Vine Coin","0.01240470755562652","-1.539161571146","11.705887325029","-26.278751348812","12404634.42","4026186.2","19.2","29","1992","1099","239","0.06696122132784943","0.0005662067083969884","48","sell"
"934","SQGROW","SquidGrow","0.008570370879308687","6.143934894337","-0.382876335089","-15.370332638767","8578863","87068.35","19.1","53","349","1985","15","0.004202587112626533","0.0003915899306734379","100","sell"
"935","VR","Victoria VR","0.001519916718912669","-0.03430889734","-1.453927149372","-9.051099357012","25470485","1021581.28","19","59","1178","1312","17","0.004762932060976738","0.0011626232351966501","100","sell"
"936","AIH","AIHub","43.29197437768101","11.389274400471","73.480236124974","10.433512640383","45465592.7","4420.32869116","18.7","18","670","1478","4","0.0011206898967004088","0.0020753179405499033","","sell"
"937","ERA","Caldera","0.1004286961399528","-0.496987673399","0.594874549038","-23.367673210516","17625226","6551322.61","18.7","52","1802","405","106","0.02969828226256083","0.0008045193200361953","9","sell"
"938","JLP","Jupiter Perps LP","3.358050484368383","-0.811321855789","2.280731761225","-15.719771819103","760829674.92","2230383.79","18.6","18","4591","1117","3","0.0008405174225253065","0.034723647845153416","","sell"
"939","RUSD","Royal Dollar","1","0.016613917760327127","0.019823441092086613","","250034809","129786151","18.2","32","1612","1896","5","0.001400862370875511","0.011413064123096065","100","sell"
"940","CRVUSD","crvUSD","0.9993120330254962","-0.012056863618","0.001814649893","-0.011210887274","193386807","3963812.21","18.2","38","1213","1133","15","0.004202587112626533","0.008827315035370948","100","sell"
"941","ABEL","Abelian","0.07357986017457155","-5.154158948316","7.874887804937","-5.993641126757","10278792","13618.82","17.9","34","4284","2254","18","0.00504310453515184","0.00046918472141199686","67","sell"
"942","LHYPE","Looped Hype","61.73","0.4962024397538371","4.323378881905601","","10854357","4753.03","17.8","36","1618","2831","2","0.0005603449483502044","0.0004954569043863675","","sell"
"943","BTC.B","BTC.B","64219.8556890178","0.23","0","","165810100.62","5.76","17.7","30","1203","2078","5","0.001400862370875511","0.007568551427705695","","sell"
"944","HONEY","Hivemapper","0.0014839189128473403","-5.560854443872","-13.252480757706","-33.009992726321","8601810","348983.19","17.7","54","3759","1845","27","0.007564656802727759","0.00039263736716230164","67","sell"
"945","MCB","MUX Protocol","2.1131947229935912","-0.190198039038","-1.697967287349","64.559435276712","8017021","436.54","17.5","17","4675","1646","3","0.0008405174225253065","0.0003659441463976632","","sell"
"946","GHO","GHO","0.9988569585592715","-0.022402951136","-0.050495577845","-0.060136439164","598410866","363020.5","17.4","70","1100","1064","15","0.004202587112626533","0.02731500311068867","100","sell"
"947","HSK","HashKey Platform Token","0.08671916600205727","-1.948581831349","0.759572224084","-45.840185594557","31691317","2783359.72","17.4","72","3968","882","14","0.0039224146384514305","0.0014465787164312967","50","sell"
"948","TAC","TAC Protocol","0.016318575179290418","0.051832064685","-13.089010866169","-19.158478738991","75873366.36","2040851.03","17.2","59","1182","1517","14","0.0039224146384514305","0.0034633000882460093","","sell"
"949","ELEPHANT","Elephant Money","3.982104480027136e-8","1.02201227687","4.031938527704","-6.866763949286","19763073","2327.68","17.1","17","1103","1979","3","0.0008405174225253065","0.0009021032724224752","","sell"
"950","HANU","Hanu Yokia","5.240343427183807e-8","-0.063600956574","2.061692558603","-21.073758995978","7797348","14.79","17","17","3633","2044","10","0.002801724741751022","0.00035591697440053184","100","sell"
"951","BFUSD","BFUSD","0.9991","-0.0000018731985734628109","-0.010462165497148351","","1318812237","1255391","16.7","30","1466","2007","4","0.0011206898967004088","0.06019837272819388","","sell"
"952","FELY","Felysyum","0.239901","-4.821495095470986","-1.249481246774266","","10499818","17569.12","16.7","27","4828","905","4","0.0011206898967004088","0.00047927365231309964","100","sell"
"953","LISTA","Lista DAO","0.05111527218894807","-1.811714805826","-3.45520439424","-38.299450011594","19913980","3993906.16","16.6","36","2758","1103","23","0.00644396690602735","0.0009089915583955856","86","sell"
"954","CACAO","Maya Protocol","0.10647","1.72858196708738","-6.8452630068189695","","10647045","8671252","16.5","22","675","2548","7","0.0019612073192257153","0.000485993961370752","100","sell"
"955","JST","JUST","0.07587043449292784","-0.020438920561","-3.359044381696","-16.585779605064","647832911","26560339.03","16.3","66","769","95","236","0.06612070390532411","0.029570916880997104","23","sell"
"956","AGENTFUN","AgentFun.AI","0.5196757404618567","1.892090143474","4.653896324845","-17.885650297437","51679006","22.61","15.9","31","1177","2334","2","0.0005603449483502044","0.0023589347885392483","","sell"
"957","EURC","EURC","1.1556238878318301","-0.038389633047","0.509214416717","-0.608314876058","448601213","14700285.02","15.8","69","1940","1153","14","0.0039224146384514305","0.02047680653003669","67","sell"
"958","ARARA","Araracoin","0.00043613","-0.06977713272844144","-0.1381623176278944","","15809564","13160.04","15.4","15","4802","1410","2","0.0005603449483502044","0.0007216417922441796","","sell"
"959","METH","Mantle Staked Ether","1817.7617442081178","-0.916512378564","2.07486921854","-24.672153555574","548096127.52","92782.86","15.1","79","2802","982","17","0.004762932060976738","0.02501834154222262","75","sell"
"960","MAV","Maverick Protocol","0.010408103008013718","-1.736064249521","-2.678261091887","-28.772875336833","9774436","983039.81","15.1","60","3187","917","19","0.0053232770093269415","0.00044616293739764296","50","sell"
"961","DEP","DEAPCOIN","0.0010702283836355117","-0.215247791274","-0.245723780815","-2.690111642254","29467308","124942.67","14.6","43","3177","1850","3","0.0008405174225253065","0.0013450618219282486","","sell"
"962","KISHU","Kishu Inu","1.3019723452556768e-10","-1.374892220632","-7.576959361549","-62.629987975789","12424070","213662.79","14.6","14","4816","1212","3","0.0008405174225253065","0.0005671078684881598","","sell"
"963","LRC","Loopring","0.013170827147631193","-2.318864892236","0.245792484508","-23.03420797513","16491402","2126366.34","14.5","26","2477","1051","207","0.05799570215424616","0.0007527649020491171","5","sell"
"964","SN46","Neural3D","2.67","0.02587909922094921","16.054801454147892","","11419163","587689","14.5","14","2100","1282","4","0.0011206898967004088","0.0005212379831125275","","sell"
"965","UNS","UNS TOKEN","0.24968440737705383","-0.041816920192","22.567774881701","-12.935409093343","30059471.91","2533.73","14.4","14","4038","2149","4","0.0011206898967004088","0.0013720916771041865","","sell"
"966","NXPC","NEXPACE","0.34795029439660813","-1.10719267888","13.232278652693","1.901455189693","99558820","7248877.53","14.2","43","2279","855","132","0.03698276659111349","0.0045444520353955156","7","sell"
"967","VSN","Vision","0.03281238192809124","-2.218862327986","8.597647897214","-29.922345352766","121435739","4678111.25","14","63","3166","916","19","0.0053232770093269415","0.005543043712935816","80","sell"
"968","CVC","Civic","0.022593333788485007","-1.410395983916","-2.690940178805","-26.254158699731","18253787","1139062.25","13.9","71","3611","1012","8","0.0022413797934008176","0.0008332105531767673","100","sell"
"969","SN8","Proprietary Trading Network","8.02","-1.0587810746531547","27.908487522473592","","37303586","24538","13.6","13","5186","2264","1","0.0002801724741751022","0.001702755791252364","","sell"
"970","WAXP","WAX","0.004477230718529911","-3.035464390855","-7.58267054269","-31.193942249915","20931521","810918.32","13.6","43","3967","1897","9","0.00252155226757592","0.0009554381340836902","","sell"
"971","USDF","Falcon USD","0.9957381389117372","0.026175604968","-0.07362903076","-0.289685058782","1461661370","604429.05","13.5","26","1570","1969","6","0.001681034845050613","0.06671885010243692","","sell"
"972","MUBARAK","mubarak","0.01065885","-1.362952515215494","5.1397483125011325","","10658847","4662216","13.2","34","2224","512","120","0.03362069690101226","0.0004865326742936426","0","sell"
"973","MCOIN","MCOIN","0.06301292096068678","-11.456670686338","95.4751004576","132.977339375148","11206188","548892.88","13","35","4574","614","10","0.002801724741751022","0.0005115165473598904","0","sell"
"974","KAVA","Kava","0.045045115851934506","-0.961248066394","3.339685618251","-24.058750532752","48812993","9214238.3","12.3","38","2342","1224","25","0.007004311854377555","0.0022281130430492958","50","sell"
"975","BONE","Bone ShibaSwap","0.045052748197098265","0.39865595566","-4.759674770932","-22.707378553424","11237527","1193055.58","12.3","44","305","306","226","0.0633189791635731","0.0005129470442494404","15","sell"
"976","DEL","Decimal","0.001080143781303154","-5.922554291276","-10.991302082706","-18.447485344245","14587328.73","292034.84","12.2","12","4635","2012","5","0.001400862370875511","0.0006658517621847264","","sell"
"977","MORI","MORI COIN","0.00788061789875392","-0.928703958622","20.227028700995","46.341262547803","7150801","944388.82","12","73","2943","430","12","0.003362069690101226","0.000326404754085658","100","sell"
"978","L3","Layer3","0.0066499","-0.1336973954988841","-5.353884046565173","","10608541","2970049","11.9","47","3263","2035","4","0.0011206898967004088","0.00048423641160096894","","sell"
"979","SXT","Space and Time","0.008124441439375596","-4.663751855995","-3.705950334918","-37.200112026926","21323230","55368417.81","11.6","51","3270","785","52","0.014568968657105314","0.0009733180442948876","80","sell"
"980","SWFTC","SWFTCOIN","0.0029079429207822666","-2.543386945268","-1.396654943616","-17.005681166277","29185938","503232.1","10.2","67","3397","1162","25","0.007004311854377555","0.0013322184347808394","50","sell"
"981","TUSD","TrueUSD","0.9986190557793965","-0.003663982415","-0.093256419905","-0.070799237305","493888057","14347235.09","9.7","75","1571","1022","4","0.0011206898967004088","0.022543965325133287","","sell"
"982","ONG","Ontology Gas","0.04708141782967324","-1.901122599191","-3.838761776659","-27.454454896631","22532534","911598.37","9.4","53","3206","707","15","0.004202587112626533","0.0010285178148848957","0","sell"
"983","FCT","Firmachain","0.00823509","-0.05201125326804725","-5.54115486873785","","9785461","150346","8.9","44","3076","2135","5","0.001400862370875511","0.00044666618345550336","100","sell"
"984","FDUSD","First Digital USD","0.9975679021953207","-0.016473335278","0.005253376549","-0.024610417502","336794852","54959200.55","8","55","1496","981","9","0.00252155226757592","0.015373304451400002","100","sell"
"985","CUSD","Celo Dollar","1.0001099757200125","-0.001028651458","-0.045088188982","0.187337354276","15678072","164281.74","8","47","2245","2201","3","0.0008405174225253065","0.0007156397214378138","","sell"
"986","HOPR","HOPR","0.018074045648436583","-6.751350919877","10.879701619554","-20.217409853425","12187171","206020.27","7.8","66","4091","1723","21","0.005883621957677146","0.0005562944002014408","60","sell"
"987","XP","Xphere","0.02634411","0.8077219900839874","-26.097941881919574","","73225006","1006631","7.2","40","492","1221","24","0.006724139380202452","0.0033424213701864773","100","sell"
"988","XCM","Coinmetro","0.03855125604228","7.555961521","-7.806737707175","-12.039881800486","11665514","3242.81","7.2","27","809","1793","3","0.0008405174225253065","0.0005324828964549288","","sell"
"989","VEREM","Verified Emeralds","4.315878458582669","3.221186473805","-16.342817419123","-26.158540121244","10783851","3841817.44","7.1","24","548","2552","6","0.001681034845050613","0.0004922385944947115","","sell"
