mode,seed,gen,evals,new_cells,admissions,surviving_offspring,reused_parent_ids,n_elites,coverage,center_free_coverage,n_center_free,n_boundary_elites,qd_score,normalized_qd,mean_fitness,max_fitness,bd_entropy,bd_spread
full,23,4,640,38,60,59,133,362,0.08837890625,0.0946662943311924,3581,23,186.07275233248174,0.0454279180499223,0.5140131279902811,0.9443091751492452,4.709740744090809,0.44880921510952043
full,23,5,736,42,64,64,138,404,0.0986328125,0.10583635855906172,3581,25,211.86226072115508,0.05172418474637575,0.5244115364385027,0.9443091751492452,4.829075193925476,0.4579050957736025
full,23,6,832,34,60,60,144,438,0.10693359375,0.11533091315275062,3581,25,235.03754686212744,0.05738221358938658,0.5366154037948115,0.9443091751492452,4.875239270958291,0.4576065713125767
full,23,7,928,35,50,49,152,473,0.115478515625,0.12426696453504607,3581,28,259.18260438574436,0.06327700302386337,0.5479547661432227,0.9443091751492452,4.942710135493419,0.4584667539931265
full,23,8,1024,43,53,52,142,516,0.1259765625,0.13599553197430886,3581,29,286.51264358157664,0.06994937587440836,0.5552570612046059,0.9450157395957276,4.978020103105086,0.45841597616564367
full,23,9,1120,31,53,53,146,547,0.133544921875,0.14437308014521083,3581,30,305.81518182451293,0.07466190962512523,0.5590771148528573,0.9450157395957276,4.9859331772920905,0.45524002151774956
full,23,10,1216,32,53,50,159,579,0.141357421875,0.15247137671041608,3581,33,328.4417869347799,0.080185983138374,0.5672569722535058,0.9450157395957276,5.018955728438867,0.4524968334921645
full,23,11,1312,34,56,56,148,613,0.149658203125,0.16084892488131808,3581,37,353.6684959487521,0.0863448476437383,0.5769469754465776,0.9450157395957276,5.066548510826577,0.47276045024730884
full,23,12,1408,31,53,52,152,644,0.1572265625,0.16894722144652333,3581,39,378.56897682962756,0.09242406660879579,0.587840026132962,0.9450157395957276,5.116220558589952,0.46857553016947223
full,23,13,1504,28,47,46,156,672,0.1640625,0.1764870148003351,3581,40,398.9400959796229,0.09739748437002513,0.5936608571125341,0.9688831365047077,5.138331651168739,0.4770511194334257
full,23,14,1600,35,57,56,155,707,0.172607421875,0.18542306618263055,3581,43,419.57421322309443,0.10243511065016954,0.5934571615602467,0.9688831365047077,5.16377243712842,0.46876804497628
full,23,15,1696,38,62,61,151,745,0.181884765625,0.19547612398771294,3581,45,447.0922549612676,0.10915338255890322,0.6001238321627753,0.9688831365047077,5.18945416911375,0.47195174960696357
full,23,16,1792,35,52,51,160,780,0.1904296875,0.2046914269757051,3581,47,471.40970294649014,0.11509025950842044,0.6043714140339618,0.9688831365047077,5.214796609812249,0.47807635240479307
full,23,17,1888,26,51,50,156,806,0.19677734375,0.21195196872382016,3581,47,490.661616120118,0.11979043362307569,0.6087613103227271,0.9688831365047077,5.2379688840017025,0.47167126124459396
full,23,18,1984,26,52,50,158,832,0.203125,0.2192125104719352,3581,47,511.5439050283511,0.12488864868856228,0.614836424312922,0.9688831365047077,5.26472277367133,0.47533851295393514
full,23,19,2080,33,56,54,163,865,0.211181640625,0.22759005864283718,3581,50,536.408951022036,0.13095921655811427,0.62012595493877,0.9688831365047077,5.294259668659674,0.4913250856692704
full,23,20,2176,25,47,46,161,890,0.21728515625,0.2342920971795588,3581,51,556.2673081421914,0.1358074482769022,0.6250194473507769,0.9688831365047077,5.312338295075797,0.4835089510202079
full,23,21,2272,18,43,43,153,908,0.2216796875,0.23931862608209997,3581,51,573.3434867663669,0.13997643719882005,0.6314355581127389,0.9688831365047077,5.330715954536198,0.48827800986476144
full,23,22,2368,28,48,48,148,936,0.228515625,0.24657916783021502,3581,53,595.6724964478883,0.14542785557809773,0.6364022397947524,0.9688831365047077,5.350579375803209,0.49344223471470333
full,23,23,2464,29,45,45,163,965,0.235595703125,0.25467746439542027,3581,53,617.6498397301834,0.15079341790287681,0.6400516473887912,0.9688831365047077,5.366773583209139,0.49639389019891084
full,23,24,2560,34,55,55,153,999,0.243896484375,0.26361351577771575,3581,55,643.0705210415181,0.15699963892615187,0.6437142352767948,0.9688831365047077,5.403495102967316,0.4980276391255008
full,23,25,2656,25,42,41,156,1024,0.25,0.2703155543144373,3581,56,662.3679759514705,0.16171093162877698,0.6468437265151079,0.9688831365047077,5.427600321841479,0.4885733478688734
full,23,26,2752,26,42,42,156,1050,0.25634765625,0.27757609606255235,3581,56,681.8752910316691,0.1664734597245286,0.6494050390777801,0.9688831365047077,5.459019543938576,0.4932497394022296
full,23,27,2848,17,36,36,166,1067,0.260498046875,0.2820441217537001,3581,57,695.4751876468015,0.1697937469840824,0.6518042995752591,0.9688831365047077,5.471235113184974,0.504092740502234
full,23,28,2944,29,46,44,169,1096,0.267578125,0.28930466350181516,3581,60,716.3413486603816,0.1748880245752885,0.6535961210404942,0.9688831365047077,5.4935894313661695,0.4935867966202381
full,23,29,3040,27,45,45,158,1123,0.274169921875,0.29572745043284,3581,64,738.5127450519025,0.18030096314743713,0.6576248842848642,0.9688831365047077,5.5063257789810836,0.4973039128348473
full,23,30,3136,30,49,49,156,1153,0.281494140625,0.30410499860374196,3581,64,761.9240064365451,0.18601660313392215,0.6608187393205075,0.9688831365047077,5.519842948479442,0.49848736522462134
full,23,31,3232,23,37,37,162,1176,0.287109375,0.3102485339290701,3581,65,780.2161771813381,0.19048246513216263,0.6634491302562399,0.9688831365047077,5.533510060656528,0.4917066400191794
full,23,32,3328,24,36,36,163,1200,0.29296875,0.3163920692543982,3581,67,799.2207157150472,0.19512224504761894,0.6660172630958726,0.9688831365047077,5.551064314571632,0.4979409110267672
full,23,33,3424,14,37,37,156,1214,0.29638671875,0.32030159173415246,3581,67,811.8499838178248,0.19820556245552362,0.6687396901300039,0.9688831365047077,5.5603560500038505,0.498998018868948
full,23,34,3520,28,40,40,164,1242,0.30322265625,0.3272828818765708,3581,70,832.2148307235975,0.2031774489071283,0.6700602501800302,0.9688831365047077,5.578428490884322,0.5014975853336223
full,23,35,3616,32,53,53,161,1274,0.31103515625,0.33621893325886626,3581,70,856.3437391403013,0.20906829568855012,0.6721693399845379,0.9688831365047077,5.598527153249238,0.49659024416140973
full,23,36,3712,21,33,33,172,1295,0.316162109375,0.3418039653728009,3581,71,870.6340092454773,0.2125571311634466,0.6723042542436118,0.9688831365047077,5.603895237063152,0.5016138163800496
full,23,37,3808,24,40,38,161,1319,0.322021484375,0.34822675230382577,3581,72,887.8591816346986,0.21676249551628385,0.6731305395259277,0.9688831365047077,5.606926167831654,0.5000527917507906
full,23,38,3904,26,49,49,158,1345,0.328369140625,0.35520804244624404,3581,73,908.4230175066484,0.2217829632584591,0.6754074479603334,0.9688831365047077,5.615905289015615,0.5026207967297763
full,23,39,4000,26,43,42,169,1371,0.334716796875,0.3613515777715722,3581,77,929.2650487293873,0.22687134978744808,0.6778009108164751,0.9688831365047077,5.633249946236324,0.49387145616427763
full,23,40,4096,31,54,54,164,1402,0.34228515625,0.36972912594247415,3581,78,953.2499012486526,0.23272702667203432,0.6799214702201516,0.9688831365047077,5.647382777232306,0.5062815752879065
full,23,41,4192,23,47,46,156,1425,0.347900390625,0.37615191287349903,3581,78,972.6709589860675,0.23746849584620788,0.6825761115691702,0.9688831365047077,5.660933029560393,0.5018766576219202
full,23,42,4288,19,39,39,157,1444,0.3525390625,0.3811784417760402,3581,79,988.1957306617172,0.2412587233060833,0.6843460738654551,0.9688831365047077,5.665382757843172,0.5000684057129612
full,23,43,4384,14,34,34,166,1458,0.35595703125,0.38480871265009775,3581,80,1000.142566220796,0.24417543120624902,0.6859688382858683,0.9688831365047077,5.669461910953192,0.49628557561358966
full,23,44,4480,15,34,33,167,1473,0.359619140625,0.38899748673554874,3581,80,1012.8104095928688,0.247268166404509,0.6875834416787976,0.9688831365047077,5.676814218720575,0.5037103350350043
full,23,45,4576,18,40,39,165,1491,0.364013671875,0.39374476403239317,3581,81,1026.5095651763804,0.25061268681063975,0.6884705333174919,0.9688831365047077,5.68212147251072,0.49869409296000805
full,23,46,4672,22,38,38,155,1513,0.369384765625,0.39932979614632785,3581,83,1042.5129237994552,0.25451975678697636,0.6890369621939558,0.9688831365047077,5.690499864893191,0.5046655210675957
full,23,47,4768,20,36,36,170,1533,0.374267578125,0.4046355766545658,3581,84,1057.983767862991,0.25829681832592555,0.6901394441376327,0.9688831365047077,5.699360563058163,0.5049756432630557
full,23,48,4864,19,33,33,157,1552,0.37890625,0.40994135716280367,3581,84,1073.6772333276608,0.26212823079288594,0.6918023410616371,0.9688831365047077,5.7086802235384635,0.5010718065331888
full,23,49,4960,18,35,35,168,1570,0.38330078125,0.4144093828539514,3581,86,1088.168295671599,0.265666087810449,0.6931008252685344,0.9688831365047077,5.713577335222599,0.49811946428861315
full,23,50,5056,16,36,36,170,1586,0.38720703125,0.41887740854509914,3581,86,1101.6283851395028,0.26895224246569893,0.6945954509076311,0.9688831365047077,5.719006513011876,0.5096079069982371
full,23,51,5152,27,37,37,167,1613,0.393798828125,0.4264172018989109,3581,86,1120.5196093410398,0.2735643577492773,0.6946804769628269,0.9688831365047077,5.7225321431385465,0.5118234635992387
full,23,52,5248,15,34,34,163,1628,0.3974609375,0.4303267243786652,3581,87,1134.4254451679353,0.27695933719920296,0.6968215265159308,0.9688831365047077,5.726861339393884,0.5067379188826817
full,23,53,5344,19,29,29,163,1647,0.402099609375,0.43507400167550964,3581,89,1149.5662918770638,0.2806558329777988,0.6979758906357401,0.9834016652039518,5.73232027255454,0.503701731538497
full,23,54,5440,17,36,35,163,1664,0.40625,0.4395420273666574,3581,90,1163.5164842536074,0.28406164166347836,0.6992286564024083,0.9834016652039518,5.741038617119974,0.5062607503527004
full,23,55,5536,12,27,27,163,1676,0.4091796875,0.44289304663501816,3581,90,1175.3066658874877,0.28694010397643743,0.7012569605533936,0.9834016652039518,5.747261162519648,0.5073313987384716
full,23,56,5632,28,45,43,162,1704,0.416015625,0.45043283998882994,3581,91,1196.2565234719987,0.2920548153007809,0.7020284762159616,0.9834016652039518,5.754509528240558,0.5066589581825591
full,23,57,5728,6,26,26,167,1710,0.41748046875,0.4518290980173136,3581,92,1203.0715990554154,0.2937186521131385,0.7035506427224651,0.9834016652039518,5.756915609573886,0.5115778328494232
full,23,58,5824,17,36,36,160,1727,0.421630859375,0.45657637531415807,3581,92,1216.6574001754275,0.297035498089704,0.7044918356545614,0.9834016652039518,5.759447054067585,0.5133342202036779
full,23,59,5920,20,36,36,160,1747,0.426513671875,0.46160290421669925,3581,94,1233.5702761698817,0.3011646182055375,0.7061077711333038,0.9834016652039518,5.7649964755567495,0.507046185026174
full,23,60,6016,20,33,33,166,1767,0.431396484375,0.466070929907847,3581,98,1249.1264527436138,0.3049625128768588,0.7069193280948578,0.9834016652039518,5.773555146302636,0.5053502568718071
full,23,61,6112,12,30,30,169,1779,0.434326171875,0.4688634459648143,3581,100,1259.9425936628395,0.3076031722809667,0.7082308002601684,0.9834016652039518,5.7767004856141595,0.5090762046422836
full,23,62,6208,13,31,31,163,1792,0.4375,0.4724937168388718,3581,100,1271.1280734113016,0.31033400229768104,0.7093348623946996,0.9834016652039518,5.780805086704079,0.510744208024296
full,23,63,6304,20,34,34,163,1812,0.4423828125,0.47779949734710975,3581,101,1286.7442161762146,0.31414653715239615,0.7101237396115975,0.9834016652039518,5.7869491311628884,0.5083848943864547
full,23,64,6400,15,30,29,164,1827,0.446044921875,0.48198827143256073,3581,101,1299.9105860198342,0.3173609829149986,0.7115000470825584,0.9834016652039518,5.790235734471412,0.5096564724233449
full,23,65,6496,20,37,37,164,1847,0.450927734375,0.4870148003351019,3581,103,1315.6579585192826,0.32120555627912173,0.7123215801403804,0.9834016652039518,5.794182910729674,0.5126609079299427
full,23,66,6592,17,34,34,175,1864,0.455078125,0.4917620776319464,3581,103,1330.788050265929,0.32489942633445534,0.713942087052537,0.9834016652039518,5.799960323225582,0.510756193247452
full,23,67,6688,19,34,34,165,1883,0.459716796875,0.4970678581401843,3581,103,1347.0094855053144,0.3288597376721959,0.7153528866199227,0.9834016652039518,5.805135660692507,0.513623134757098
full,23,68,6784,10,32,32,175,1893,0.462158203125,0.4998603741971516,3581,103,1357.3981116509497,0.33139602335228263,0.7170618656370574,0.9834016652039518,5.807125842120681,0.5151723643904733
full,23,69,6880,19,39,38,162,1912,0.466796875,0.5048869030996929,3581,104,1372.5105871152196,0.33508559255742665,0.7178402652276253,0.9834016652039518,5.8118463661127056,0.5101470034304982
full,23,70,6976,17,38,37,167,1929,0.470947265625,0.5090756771851438,3581,106,1387.2796995432059,0.3386913328962905,0.7191703989337511,0.9834016652039518,5.816260813298601,0.5163892008857691
full,23,71,7072,10,29,29,168,1939,0.473388671875,0.5118681932421112,3581,106,1396.4571522888702,0.34093192194552496,0.72019450865852,0.9834016652039518,5.816921223159943,0.5032694285377676
full,23,72,7168,11,36,36,166,1950,0.47607421875,0.5146607092990785,3581,107,1406.8059605413296,0.34345848646028554,0.7214389541237588,0.9834016652039518,5.816373071913075,0.5068843673401903
full,23,73,7264,23,38,38,164,1973,0.481689453125,0.5208042446244066,3581,108,1424.7780014787236,0.3478461917672665,0.7221378618746699,0.9834016652039518,5.819366018276925,0.510807971776418
full,23,74,7360,11,28,28,163,1984,0.484375,0.523596760681374,3581,109,1434.5444220787663,0.3502305717965738,0.7230566643542169,0.9834016652039518,5.822830315543934,0.5124557437223018
full,23,75,7456,17,32,32,172,2001,0.488525390625,0.5283440379782184,3581,109,1447.043919128002,0.35328220681835987,0.7231603793743139,0.9834016652039518,5.828046465223442,0.5131258302876456
full,23,76,7552,11,29,29,169,2012,0.4912109375,0.5314158056408824,3581,109,1456.8862644131202,0.3556851231477344,0.7240985409607953,0.9834016652039518,5.829810917807872,0.5138114047723874
full,23,77,7648,14,34,34,167,2026,0.49462890625,0.5353253281206367,3581,109,1468.7379753470964,0.3585786072624747,0.7249447064891887,0.9834016652039518,5.830585840733159,0.5099928568324164
full,23,78,7744,15,34,34,165,2041,0.498291015625,0.5395141022060876,3581,109,1481.314682736775,0.36164909246503296,0.7257788744423199,0.9834016652039518,5.8328801370169625,0.5138609532527049
full,23,79,7840,13,27,27,170,2054,0.50146484375,0.5420273666573583,3581,113,1492.64267335444,0.3644147151744238,0.7267004251969036,0.9834016652039518,5.8351393851694695,0.5162274980002646
full,23,80,7936,15,36,36,169,2069,0.505126953125,0.5453783859257191,3581,116,1504.9399390886056,0.3674169773165541,0.727375514300921,0.9834016652039518,5.838298893038702,0.5123331372231503
full,23,81,8032,12,37,36,167,2081,0.508056640625,0.5478916503769896,3581,119,1515.5432370654737,0.3700056731116879,0.7282764233856193,0.9834016652039518,5.840252667510065,0.5082026872150911
full,23,82,8128,19,31,31,161,2100,0.5126953125,0.5526389276738342,3581,121,1530.680252725812,0.37370123357563767,0.7288953584408628,0.9834016652039518,5.842677764860424,0.5157259061254537
full,23,83,8224,16,36,36,166,2116,0.5166015625,0.5571069533649818,3581,121,1544.4295178845362,0.37705798776477933,0.7298816247091381,0.9834016652039518,5.8465419272229635,0.5204874541930753
full,23,84,8320,14,28,28,164,2130,0.52001953125,0.5610164758447361,3581,121,1555.460952542526,0.37975120911682764,0.7302633580011859,0.9834016652039518,5.849386383201998,0.5042115628944541
full,23,85,8416,14,32,32,177,2144,0.5234375,0.5649259983244904,3581,121,1567.4732805781302,0.3826839063911451,0.7310976122099488,0.9834016652039518,5.8513974084404,0.5171302831413302
full,23,86,8512,10,26,25,169,2154,0.52587890625,0.567439262775761,3581,122,1576.006089667424,0.38476711173521094,0.7316648512847836,0.9834016652039518,5.853923248821029,0.5145286633156805
full,23,87,8608,24,35,35,169,2178,0.53173828125,0.5738620497067858,3581,123,1595.037510282733,0.38941345465887034,0.7323404546752676,0.9834016652039518,5.855529654273443,0.5180379873624608
full,23,88,8704,18,41,40,173,2196,0.5361328125,0.578888578609327,3581,123,1610.6846457688614,0.39323355609591343,0.7334629534466582,0.9834016652039518,5.85790921325595,0.5161462218014194
full,23,89,8800,19,38,38,175,2215,0.540771484375,0.5841943591175649,3581,123,1626.3511002836913,0.39705837409269806,0.7342442890671292,0.9834016652039518,5.8592467930156005,0.5167417443324224
full,23,90,8896,13,32,32,168,2228,0.5439453125,0.5878246299916224,3581,123,1637.445737797268,0.39976702582941115,0.7349397386881814,0.9834016652039518,5.862251815072123,0.5096151473511052
full,23,91,8992,18,33,33,167,2246,0.54833984375,0.5925719072884669,3581,124,1652.648784753053,0.4034787072151008,0.7358186931224635,0.9834016652039518,5.864538701471762,0.5198104145776521
